ID_Partido,ID_Temporada,Numero_Fecha,Fase,Fecha,Fecha_Numerica,Local_ID,Visitante_ID,Goles_Local,Goles_Visitante,Tipo_Definicion,ID_Ganador,Estadio,Goleadores,Amonestados,Expulsados,Penales,Nota,Jugadores,DT,ARBITRO
111,1,8,Fase Regular,1/3/2025,45717,27,28,1,2,0,28,Estadio Mario Alberto Kempes,44´ Gastón Benavídez [ARG] / 36´ José David Romero [ARG] - 66´ Alfio Oviedo [PAR],76´ Rubén Botta [ARG] / 5´ Elías Cabrera [ARG] - 48´ Nahuel Banegas [ARG] - 90´ Alfio Oviedo [PAR] - 91´ Julián López [ARG] - 92´ Felipe Zenobio [ARG],,,,(6) Juan Gabriel Rodríguez (DEF) [ARG] - (7) Nahuel Bustos (DEL) [ARG] - (11) Valentin Depietri (MED) [ARG] - (15) Blás Riveros (DEF) [PAR] - (22) Guido Herrera (ARQ) [ARG] - (27) Juan Camilo Portilla (MED) [COL] - (28) Juan Carlos Portillo (DEF) [ARG] - (29) Gastón Benavidez (DEF) [ARG] - (30) Diego Ortegoza (MED) [ARG] - (33) Emanuel Reynoso (MED) [ARG] - (77) Rick Jhonatan Lima (MED) [BRA] - (8) Matías Galarza (SUP) [PAR] - (9) Federico Girotti (SUP) [ARG] - (10) Rubén Botta (SUP) [ARG] - (17) Joaquín Mosqueira (SUP) [ARG] - (25) Cristian Tarragona (SUP) [ARG] / (2) Joaquín Laso (DEF) [ARG] - (3) Nahuel Banegas (DEF) [ARG] - (8) Martín Garay (DEF) [ARG] - (12) Felipe Zenobio (ARQ) [ARG] - (16) Lorenzo Scipioni (MED) [ARG] - (27) Santiago González (MED) [ARG] - (29) Ignacio Russo (DEL) [ARG] - (30) Nehuén Paz (DEF) [ARG] - (33) Elias Cabrera (MED) [ARG] - (34) José David Romero (DEL) [ARG] - (47) Jabes Saralegui (MED) [ARG] - (5) Ramón Arias (SUP) [URU] - (19) Alfio Oviedo (SUP) [PAR] - (21) Sebastián Luciano Medina (SUP) [ARG] - (22) Julián López (SUP) [ARG],Alexander Medina [URU] / Diego Dabove [ARG],Sebastián Martinez [ARG]
112,1,8,Fase Regular,1/3/2025,45717,29,13,1,0,0,29,Estadio 15 de Abril,81´ Lionel Verde [ARG],42´ Franco Pardo [ARG] - 45+2´ Valentín Fascendini [ARG] / 22´ Fabricio Corbalan [ARG] - 44´ Júnior Moreno [VEN] - 72´ Bautista Merlini [ARG],,,,(7) Franco Fragapane (MED) [ARG] - (8) Ezequiel Ham (MED) [SYR] - (11) Mateo Del Blanco (DEF) [ARG] - (13) Valentín Fascendini (DEF) [ARG] - (18) Lucas Gamba (DEL) [ARG] - (24) Rafael Profini (MED) [ARG] - (25) Thiago Cardozo (ARQ) [URU] - (26) Juan Pablo Ludueña (DEF) [ARG] - (31) Marcelo Estigarribia (DEL) [ARG] - (34) Franco Pardo (DEF) [ARG] - (35) Lautaro Vargas (DEF) [ARG] - (10) Lionel Verde (SUP) [ARG] - (20) Julián Palacios (SUP) [ARG] - (21) Agustin Colazo (SUP) [ARG] - (22) Francisco Gerometta (SUP) [ARG] - (29) Diego Armando Díaz (SUP) [ARG] / (4) Leonardo Morales (DEF) [ARG] - (6) Gastón Suso (DEF) [ARG] - (8) Bautista Merlini (MED) [ARG] - (10) Pablo De Blasis (MED) [ARG] - (14) Pedro Silva Torrejón (DEF) [ARG] - (19) Lucas Nahuel Castro (MED) [ARG] - (23) Nelson Insfrán (ARQ) [ARG] - (28) Fabricio Corbalan (DEF) [ARG] - (30) Rodrigo Castillo (DEL) [ARG] - (38) Manuel Panaro (MED) [ARG] - (39) Facundo Di Biasi (MED) [ARG] - (7) Alejandro Piedrahita (SUP) [COL] - (15) Juan de Dios Pintado (SUP) [URU] - (20) Renzo Giampaoli (SUP) [ARG] - (34) Leandro Mamut (SUP) [ARG] - (93) Júnior Moreno (SUP) [VEN],Cristian González [ARG] / Diego Flores [ARG],Pablo Echavarría [ARG]
113,1,8,Fase Regular,2/3/2025,45718,2,17,2,0,0,2,Estadio Diego Armando Maradona,55´ Alan Rodríguez [URU] - 74´ Tomás Molina [ARG],31´ Alan Rodríguez [URU] - 54´ Nicolás Oroz [ARG] - 64´ Leandro Lozano [URU] - 75´ Tomás Molina [ARG] - 86´ Érik Godoy [ARG] / 56´ Lucas Rodríguez [ARG],,,,(4) Érik Godoy (DEF) [ARG] - (8) Alan Rodríguez (MED) [URU] - (10) Alan Lescano (DEL) [ARG] - (11) José María Herrera (DEL) [ARG] - (16) Francisco Álvarez (DEF) [ARG] - (20) Sebastián Prieto (DEF) [ARG] - (21) Nicolás Oroz (MED) [ARG] - (22) Leandro Lozano (DEF) [URU] - (24) Federico Fattori (MED) [ARG] - (27) Tomás Molina (DEL) [ARG] - (50) Diego Rodríguez (ARQ) [ARG] - (5) Juan José Cardozo (SUP) [PAR] - (6) Román Vega (SUP) [ARG] - (7) Santiago Rodríguez (SUP) [ARG] - (18) Ismael Sosa (SUP) [ARG] - (25) Lucas Gómez (SUP) [ARG] / (2) Juan José Franco (DEF) [PAR] - (6) Fernando Alarcón (DEF) [ARG] - (7) Matias Godoy (MED) [ARG] - (8) Jonás Acevedo (MED) [ARG] - (14) Francis Mac Allister (MED) [ARG] - (18) Lucas Rodríguez (DEF) [ARG] - (19) Gastón Lodico (MED) [ARG] - (27) Alex Luna (MED) [ARG] - (28) Manuel Roffo (ARQ) [ARG] - (29) Nicolás Cordero (DEL) [ARG] - (31) Gonzalo Requena (DEF) [ARG] - (11) Damián Batallini (SUP) [ARG] - (15) Matías Gallardo (SUP) [ARG] - (21) Elías Pereyra (SUP) [ARG] - (22) Damián Puebla (SUP) [ARG] - (77) Luca Klimowicz (SUP) [ARG],Nicolás Diez [ARG] / Pedro Troglio [ARG],Luis Lobo Medina [ARG]
114,1,8,Fase Regular,2/3/2025,45718,15,18,1,1,0,,Estadio Bautista Gargantini,46´ Nicolás Retamar [ARG] / 71´ Walter Bou (P) [ARG],25´ Diego Tonetto [ARG] - 90´ Luis Sequeira [ARG] / 16´ Ramiro Carrera [ARG],,,,(1) Ezequiel Centurión (ARQ) [ARG] - (4) Mauro Peinipil (DEF) [ARG] - (11) Diego Tonetto (MED) [ARG] - (14) Luciano Gómez (DEF) [ARG] - (21) Mauricio Cardillo (MED) [ARG] - (22) Sebastián Villa (DEL) [COL] - (25) Maximiliano Amarfil (MED) [ARG] - (34) Nicolas Retamar (MED) [ARG] - (40) Iván Villalba (DEF) [PAR] - (42) Sheyko Studer (DEF) [ARG] - (43) Fabrizio Sartori (DEL) [ARG] - (2) Leonard Costa (SUP) [URU] - (7) Victorio Ramis (SUP) [ARG] - (8) Luis Sequeira (SUP) [ARG] - (26) Matías Fernández (SUP) [ARG] - (44) Fabricio Amato (SUP) [ARG] / (4) Gonzalo Pérez (DEF) [URU] - (6) Sasha Marcich (DEF) [ARG] - (9) Walter Bou (DEL) [ARG] - (10) Marcelino Moreno (MED) [ARG] - (11) Eduardo Salvio (MED) [ARG] - (17) Lautaro Morales (ARQ) [ARG] - (23) Ramiro Carrera (MED) [ARG] - (24) Carlos Izquierdoz (DEF) [ARG] - (25) Dylan Aquino (MED) [ARG] - (35) Ronaldo Dejesús (DEF) [PAR] - (39) Agustín Medina (MED) [ARG] - (14) Alexis Canelo (SUP) [ARG] - (21) Armando Méndez (SUP) [URU] - (32) Franco Orozco (SUP) [ARG] - (33) Juan Edgardo Ramírez (SUP) [ARG] - (34) Mariano Gerez (SUP) [ARG],Alfredo Berti [ARG] / Mauricio Pellegrino [ARG],Leandro Rey Hilfer [ARG]
115,1,8,Fase Regular,2/3/2025,45718,30,8,0,2,0,8,Estadio José Amalfitani,/ 22´ Eric Ramírez [ARG] - 80´ Matías Tissera [ARG],41´ Aarón Quirós [ARG] - 47´ Kevin Vázquez [ARG] - 63´ Aarón Quirós [ARG] - 83´ Braian Romero [ARG] - 85´ Leonel Roldán [ARG] / 30´ Matko Miljevic [USA] - 65´ Eric Ramírez [ARG] - 72´ Leonel Pérez [ARG],63´ Aarón Quirós [ARG] - 72´ Patricio Pernicone [ARG],,,(1) Tomás Marchiori (ARQ) [ARG] - (2) Emanuel Mammana (DEF) [ARG] - (3) Elías Gómez (DEF) [ARG] - (6) Aarón Quirós (DEF) [ARG] - (8) Tomás Galván (MED) [ARG] - (9) Braian Romero (DEL) [ARG] - (11) Matías Pellegrini (MED) [ARG] - (19) Leonel Roldán (MED) [ARG] - (21) Jano Gordon (DEF) [ARG] - (28) Maher Carrizo (DEL) [ARG] - (32) Christian Ordoñez (MED) [ARG] - (23) Patricio Pernicone (SUP) [ARG] - (33) Kevin Vázquez (SUP) [ARG] - (34) Damián Fernández (SUP) [ARG] - (39) Imanol Machuca (SUP) [ARG] - (47) Benjamín Bosch (SUP) [ARG] / (1) Hernán Galindez (ARQ) [ECU] - (5) Leonel Pérez (MED) [ARG] - (6) Fabio Pereyra (DEF) [ARG] - (8) Leonardo Gil (MED) [ARG] - (10) Walter Mazzantti (MED) [ARG] - (17) Gabriel Alanís (MED) [ARG] - (18) Matko Miljevic (MED) [USA] - (24) Tomás Guidara (DEF) [ARG] - (25) Cesar Ibañez (DEF) [ARG] - (31) Marco Pellegrino (DEF) [ARG] - (43) Eric Ramírez (DEL) [ARG] - (7) Matías Tissera (SUP) [ARG] - (16) Rodrigo Cabral (SUP) [ARG] - (20) Pedro Ojeda (SUP) [ARG] - (26) Leonardo Sequeira (SUP) [ARG],Sebastián Domínguez [ARG] / Frank Kudelka [ARG],Nazareno Arasa [ARG]
116,1,8,Fase Regular,3/3/2025,45719,5,14,1,2,0,14,Estadio Julio Humberto Grondona,51´ Facundo Bruera [ARG] / 26´ Luca Martínez Dupuy [MEX] - 90´ Luca Martínez Dupuy [MEX],45+2´ Jhonatan Candia [URU] - 79´ Fernando Tobio [ARG] - 96´ Rafael Barrios [ARG] / 74´ Roberto Fernández [URU],,,,(5) Dardo Miloc (MED) [ARG] - (6) Rodrigo Insúa (DEF) [ARG] - (8) Siro Rosané (MED) [ARG] - (9) Javier Morales (DEL) [ARG] - (10) Nahuel Barrios (MED) [ARG] - (14) Kevin Jappert (DEF) [ARG] - (20) Jhonatan Candia (DEL) [URU] - (28) Marcos Ledesma (ARQ) [ARG] - (31) Nicolás Demartini (DEF) [ARG] - (32) Fernando Tobio (DEF) [ARG] - (33) Facundo Mater (DEF) [ARG] - (7) Facundo Bruera (SUP) [ARG] - (13) Rafael Barrios (SUP) [ARG] - (21) Ignacio Tapia (SUP) [ARG] - (24) Manuel Duarte (SUP) [ARG] - (79) Maximiliano Puig (SUP) [ARG] / (1) Franco Petroli (ARQ) [ARG] - (5) Bruno Leyes (MED) [ARG] - (13) Roberto Fernández (MED) [URU] - (20) Kevin Parzajuk (DEL) [PAR] - (21) Juan Andrés Meli (DEF) [ARG] - (23) Federico Rasmussen (DEF) [ARG] - (24) Bastián Yañez (MED) [CHI] - (26) Mateo Mendoza (DEF) [ARG] - (29) Leonardo Jara (DEF) [ARG] - (32) Gonzalo Abrego (MED) [ARG] - (77) Luca Martínez Dupuy (DEL) [MEX] - (4) Lucas Arce (SUP) [ARG] - (25) Vicente Poggi (SUP) [URU] - (27) Santino Andino (SUP) [ARG],Rubén Darío Insúa [ARG] / Esteban Solari [ARG],Fernando Echenique [ARG]
117,1,8,Fase Regular,3/3/2025,45719,24,21,3,2,0,24,Estadio Pedro Bidegain,2´ Malcom Braida [ARG] - 86´ Malcom Braida [ARG] - 91´ Jaime Peralta [COL] / 30´ Facundo Mura [ARG] - 50´ Adrián Balboa [URU],10´ Nicolás Tripichio [ARG] - 81´ Ezequiel Cerutti [ARG] - 93´ Jaime Peralta [COL] / 55´ Facundo Mura [ARG] - 57´ Ignacio Agustín Rodríguez [ARG] - 72´ Nazareno Colombo [ARG] - 78´ Maximiliano Salas [ARG],,,,(4) Jhohan Romaña (DEF) [COL] - (5) Elián Irala (MED) [ARG] - (9) Andrés Vombergar (DEL) [ESL] - (11) Matías Reali (MED) [ARG] - (12) Orlando Gill (ARQ) [PAR] - (21) Malcom Braida (MED) [ARG] - (24) Nicolás Tripichio (MED) [ARG] - (28) Alexis Cuello (DEL) [ARG] - (32) Ezequiel Herrera (DEF) [ARG] - (36) Daniel Herrera (DEF) [ARG] - (37) Elías Baez (DEF) [ARG] - (7) Ezequiel Cerutti (SUP) [ARG] - (16) Nery Domínguez (SUP) [ARG] - (23) Gastón Hernández (SUP) [ARG] - (99) Jaime Peralta (SUP) [COL] / (5) Juan Ignacio Nardoni (MED) [ARG] - (11) Matías Zaracho (DEL) [ARG] - (19) Ignacio Agustín Rodríguez (MED) [ARG] - (20) Germán Conti (DEF) [ARG] - (23) Nazareno Colombo (DEF) [ARG] - (25) Facundo Cambeses (ARQ) [ARG] - (28) Santiago Solari (DEL) [ARG] - (32) Agustín Almendra (MED) [ARG] - (34) Facundo Mura (MED) [ARG] - (35) Santiago Quirós (DEF) [ARG] - (77) Adrián Balboa (DEL) [URU] - (7) Maximiliano Salas (SUP) [ARG] - (15) Gastón Martirena (SUP) [URU] - (16) Martín Barrios (SUP) [URU] - (37) Baltasar Rodríguez (SUP) [ARG] - (43) Gonzalo Escudero (SUP) [ARG],Miguel Ángel Russo [ARG] / Gustavo Costas [ARG],Facundo Tello [ARG]
118,1,8,Fase Regular,3/3/2025,45719,3,19,1,2,0,19,Estadio Monumental José Fierro,41´ Nicolás Laméndola [ARG] / 4´ Mateo Silvetti [ARG] - 45+1´ Mateo Silvetti [ARG],53´ Tomás Durso [ARG] - 57´ Matías De Los Santos [URU] - 61´ Damián Martínez [ARG] / 61´ Luciano Lollo [ARG] - 89´ Éver Banega [ARG],,,,(3) Matías de los Santos (DEF) [URU] - (4) Damián Martínez (DEF) [ARG] - (5) Adrián Sánchez (MED) [ARG] - (7) Luis Miguel Rodríguez (DEL) [ARG] - (8) Guillermo Acosta (MED) [ARG] - (22) Ramiro Ruiz Rodriguez (MED) [ARG] - (23) Nicolás Laméndola (MED) [ARG] - (25) Tomás Durso (ARQ) [ARG] - (27) Leandro Díaz (DEL) [ARG] - (33) Miguel Brizuela (DEF) [ARG] - (39) Matías Orihuela (DEF) [ARG] - (9) Mateo Bajamich (SUP) [ARG] - (10) Franco Albanell (SUP) [ARG] - (24) Lautaro Godoy (SUP) [ARG] - (29) Lisandro Cabrera (SUP) [ARG] - (41) Rodrigo Melo (SUP) [ARG] / (1) Keylor Navas (ARQ) [COS] - (4) Alejo Montero (MED) [ARG] - (5) Éver Banega (MED) [ARG] - (6) Saúl Salcedo (DEF) [PAR] - (7) Fernando Cardozo (DEL) [PAR] - (9) Juan Manuel García (DEL) [ARG] - (18) Víctor Cuesta (DEF) [ARG] - (24) Mateo Silvetti (DEL) [ARG] - (25) Alejo Tabares (MED) [ARG] - (34) David Sotelo (MED) [ARG] - (37) Luciano Lollo (DEF) [ARG] - (2) Tomás Jacob (SUP) [ARG] - (20) Gonzalo Maroni (SUP) [ARG] - (21) Luciano Herrera (SUP) [ARG] - (27) Luca Regiardo (SUP) [ARG] - (32) Carlos González (SUP) [PAR],Lucas Pusineri [ARG] / Cristian Fabbiani [ARG],Andres Merlos [ARG]
119,1,8,Fase Regular,4/3/2025,45720,4,16,0,0,0,,Estadio Florencio Sola,,24´ Juan Francisco Bisanz [ARG] - 45+1´ Lautaro Ríos [ARG] - 61´ Mathías De Ritis [URU] - 77´ Alexis Maldonado [ARG] - 89´ Paul Riveros [PAR] / 31´ Álvaro Angulo [COL] - 41´ Sebastián Valdez [ARG] - 50´ Federico Mancuello [ARG] - 75´ Iván Marcone [ARG] - 81´ Diego Tarzia [ARG],,,,(1) Facundo Sanguinetti (ARQ) [ARG] - (2) Alexis Maldonado (DEF) [ARG] - (3) Mathías De Ritis (DEF) [URU] - (4) Ramiro Di Luciano (DEF) [ARG] - (5) Martin Rio (MED) [ARG] - (6) Joaquin Pombo (DEF) [ARG] - (7) Geronimo Rivera (MED) [ARG] - (8) Lautaro Ríos (MED) [ARG] - (9) Bruno Sepúlveda (DEL) [ARG] - (17) Juan Francisco Bisanz (DEL) [ARG] - (19) Gonzalo Rios (MED) [ARG] - (11) Agustín Alaniz (SUP) [URU] - (28) Marcos Arturia (SUP) [ARG] - (40) Paul Riveros (SUP) [PAR] / (4) Federico Vera (DEF) [ARG] - (5) Felipe Loyola (MED) [CHI] - (11) Federico Mancuello (MED) [ARG] - (16) Santiago Hidalgo (MED) [ARG] - (23) Iván Marcone (MED) [ARG] - (26) Kevin Lomónaco (DEF) [ARG] - (27) Diego Tarzia (MED) [ARG] - (33) Rodrigo Rey (ARQ) [ARG] - (34) Matías Giménez Rojas (DEL) [ARG] - (36) Sebastián Valdez (DEF) [ARG] - (77) Álvaro Angulo (DEF) [COL] - (9) Gabriel Ávalos (SUP) [PAR] - (10) Luciano Cabral (SUP) [CHI] - (18) Ignacio Maestro Puch (SUP) [ARG],Ariel Broggi [ARG] / Julio Vaccari [ARG],Silvio Trucco [ARG]
120,1,8,Fase Regular,4/3/2025,45720,20,10,0,1,0,10,Estadio Ciudad de Vicente López,/ 11´ Matías Miranda [ARG],63´ Vicente Taborda [ARG] - 85´ Oscar Salomón [ARG] / 67´ Ezequiel Cannavo [ARG],,,,(3) Tomas Silva (DEF) [ARG] - (5) Rodrigo Herrera (MED) [ARG] - (6) Oscar Salomón (DEF) [ARG] - (7) Guido Mainero (MED) [ARG] - (10) Vicente Taborda (MED) [ARG] - (11) Franco Zapiola (MED) [ARG] - (13) Ignacio Vázquez (DEF) [ARG] - (14) Leonel Picco (MED) [ARG] - (21) Augusto Lotti (DEL) [ARG] - (24) Bautista Barros Schelotto (DEF) [ARG] - (31) Juan Pablo Cozzani (ARQ) [ARG] - (9) Maximiliano Rodríguez (SUP) [URU] - (19) Santiago Toloza (SUP) [ARG] - (20) Rodrigo Marquez (SUP) [ARG] - (26) Ignacio Schor (SUP) [ARG] - (77) Ronaldo Martínez (SUP) [PAR] / (3) Alexis Soto (DEF) [ARG] - (5) Kevin Gutiérrez (MED) [ARG] - (6) Lucas Ferreira (DEF) [URU] - (7) Abiel Osorio (MED) [ARG] - (10) Aaron Molinas (MED) [ARG] - (11) Gastón Togni (DEL) [ARG] - (14) Ezequiel Cannavo (DEF) [ARG] - (21) Matías Miranda (MED) [ARG] - (25) Enrique Bologna (ARQ) [ARG] - (28) Emanuel Aguilera (DEF) [ARG] - (35) Benjamín Schamine (MED) [ARG] - (4) Agustín Sienra (SUP) [ARG] - (24) Maximiliano González (SUP) [ARG] - (26) Francisco González (SUP) [ARG] - (29) Gaston Gonzalez (SUP) [ARG] - (37) Matías Ramírez (SUP) [ARG],Favio Orsi [ARG] / Pablo De Muner [ARG],Nicolás Lamolina [ARG]
121,1,9,Fase Regular,7/3/2025,45723,4,2,1,2,0,2,Estadio Florencio Sola,7´ Diego Rodríguez (EC) [ARG] / 62´ Tomás Molina [ARG] - 91´ Lucas Gómez [ARG],12´ Ramiro Di Luciano [ARG] - 64´ Lautaro Ríos [ARG] - 82´ Alexis Maldonado [ARG] / 37´ Román Vega [ARG] - 46´ Federico Fattori [ARG] - 50´ Francisco Álvarez [ARG],,,,(1) Facundo Sanguinetti (ARQ) [ARG] - (2) Alexis Maldonado (DEF) [ARG] - (3) Mathías De Ritis (DEF) [URU] - (4) Ramiro Di Luciano (DEF) [ARG] - (5) Martin Rio (MED) [ARG] - (8) Lautaro Ríos (MED) [ARG] - (9) Bruno Sepúlveda (DEL) [ARG] - (19) Gonzalo Rios (MED) [ARG] - (24) Santiago López Garcia (MED) [ARG] - (28) Marcos Arturia (DEL) [ARG] - (40) Paul Riveros (DEF) [PAR] - (11) Agustín Alaniz (SUP) [URU] - (17) Juan Francisco Bisanz (SUP) [ARG] - (26) Leonel Miranda (SUP) [ARG] - (31) Lisandro Piñero (SUP) [ARG] - (35) Santiago Esquivel (SUP) [ARG] / (4) Érik Godoy (DEF) [ARG] - (8) Alan Rodríguez (DEL) [URU] - (10) Alan Lescano (MED) [ARG] - (11) José María Herrera (DEL) [ARG] - (16) Francisco Álvarez (DEF) [ARG] - (20) Sebastián Prieto (DEF) [ARG] - (21) Nicolás Oroz (MED) [ARG] - (22) Leandro Lozano (DEF) [URU] - (24) Federico Fattori (MED) [ARG] - (27) Tomás Molina (DEL) [ARG] - (50) Diego Rodríguez (ARQ) [ARG] - (2) Tobías Ramirez (SUP) [ARG] - (6) Román Vega (SUP) [ARG] - (18) Ismael Sosa (SUP) [ARG] - (19) Ruben Bentancourt (SUP) [URU] - (25) Lucas Gómez (SUP) [ARG],Ariel Broggi [ARG] / Nicolás Diez [ARG],Hernán Mastrangelo [ARG]
122,1,9,Fase Regular,7/3/2025,45723,30,25,1,0,0,30,Estadio José Amalfitani,80´ Braian Romero [ARG],21´ Álvaro Montoro [ARG] - 56´ Braian Romero [ARG] - 74´ Leonel Roldán [ARG] / 36´ Nicolás Pelaitay [ARG] - 70´ Rodrigo Cáseres [ARG],/ 67´ Marco Iacobellis [ARG],,,(1) Tomás Marchiori (ARQ) [ARG] - (3) Elías Gómez (DEF) [ARG] - (9) Braian Romero (DEL) [ARG] - (10) Álvaro Montoro (MED) [ARG] - (19) Leonel Roldán (MED) [ARG] - (21) Jano Gordon (DEF) [ARG] - (26) Agustín Bouzat (MED) [ARG] - (28) Maher Carrizo (DEL) [ARG] - (31) Valentin Gomez (DEF) [ARG] - (34) Damián Fernández (DEF) [ARG] - (47) Benjamín Bosch (MED) [ARG] - (11) Matías Pellegrini (SUP) [ARG] - (20) Francisco Pizzini (SUP) [ARG] - (40) Thiago Silvero (SUP) [ARG] - (43) Isaias Andrada (SUP) [ARG] - (46) Maximiliano Porcel (SUP) [ARG] / (1) Matías Borgogno (ARQ) [ARG] - (2) Rodrigo Cáseres (DEF) [ARG] - (3) Leonel Álvarez (DEF) [ARG] - (4) Alejandro Molina (DEF) [ARG] - (5) Nicolás Pelaitay (MED) [ARG] - (10) Sebastián González (DEL) [ARG] - (22) Sebastián Jaurena (MED) [ARG] - (26) Hernán Lópes (DEF) [ARG] - (27) Tomás Fernández (MED) [ARG] - (28) Marco Iacobellis (MED) [ARG] - (32) Federico Anselmo (DEL) [ARG] - (7) Maximiliano Casa (SUP) [ARG] - (9) Federico González (SUP) [ARG] - (15) Juan Ignacio Cavallaro (SUP) [ARG] - (16) Ayrton Portillo (SUP) [ARG] - (21) Nicolás Watson (SUP) [ARG],Marcelo Bravo [ARG] / Raúl Antuña [ARG],Nicolás Lamolina [ARG]
123,1,9,Fase Regular,7/3/2025,45723,9,7,0,3,0,7,Estadio Único Madre de Ciudades,/ 16´ Milton Giménez [ARG] - 36´ José Florentín (EC) [PAR] - 89´ Miguel Merentiel [URU],41´ Gastón Verón [ARG] - 66´ Matías Perelló [ARG] - 91´ Santiago Moyano [ARG] / 45+6´ Milton Delgado [ARG],45+9´ Jonathan Galván [ARG],,,(1) Alan Aguerre (ARQ) [ARG] - (7) Luis Miguel Angulo (MED) [COL] - (8) Iván Gómez (MED) [ARG] - (10) Gastón Verón (MED) [ARG] - (11) Matías Perello (MED) [ARG] - (12) Leonardo Heredia (DEL) [ARG] - (19) Lautaro Rivero (DEF) [ARG] - (24) Braian Cufré (DEF) [ARG] - (25) José Florentín (MED) [PAR] - (32) Jonathan Galván (DEF) [ARG] - (33) Santiago Moyano (DEF) [ARG] - (2) Lucas Abascia (SUP) [ARG] - (21) Dylan Glaby (SUP) [ARG] - (26) Diego Barrera (SUP) [ARG] - (27) Nicolás Quagliata (SUP) [URU] - (29) Favio Cabral (SUP) [ARG] / (6) Marcos Rojo (DEF) [ARG] - (8) Carlos Palacios (MED) [CHI] - (9) Milton Giménez (DEL) [ARG] - (10) Edinson Cavani (DEL) [URU] - (21) Ander Herrera (MED) [ESP] - (22) Kevin Zenón (MED) [ARG] - (23) Lautaro Blanco (DEF) [ARG] - (25) Agustín Marchesín (ARQ) [ARG] - (40) Lautaro Di Lollo (DEF) [ARG] - (42) Lucas Blondel (DEF) [ARG] - (43) Milton Delgado (MED) [ARG] - (7) Exequiel Zeballos (SUP) [ARG] - (15) Williams Alarcón (SUP) [CHI] - (16) Miguel Merentiel (SUP) [URU] - (17) Luis Advíncula (SUP) [PER] - (33) Brian Aguirre (SUP) [ARG],Omar De Felippe [ARG] / Fernando Gago [ARG],Yael Falcon Perez [ARG]
124,1,9,Fase Regular,8/3/2025,45724,24,16,1,2,0,16,Estadio Pedro Bidegain,22´ Andrés Vombergar (P) [ESL] / 12´ Lautaro Millán [ARG] - 74´ Felipe Loyola [CHI],86´ Jaime Peralta [COL] / 53´ Diego Tarzia [ARG] - 73´ Felipe Loyola [CHI],,,,(4) Jhohan Romaña (DEF) [COL] - (5) Elián Irala (MED) [ARG] - (9) Andrés Vombergar (DEL) [ESL] - (11) Matías Reali (MED) [ARG] - (12) Orlando Gill (ARQ) [PAR] - (21) Malcom Braida (MED) [ARG] - (24) Nicolás Tripichio (MED) [ARG] - (28) Alexis Cuello (DEL) [ARG] - (32) Ezequiel Herrera (DEF) [ARG] - (36) Daniel Herrera (DEF) [ARG] - (37) Elías Baez (DEF) [ARG] - (7) Ezequiel Cerutti (SUP) [ARG] - (10) Iker Muniain (SUP) [ESP] - (16) Nery Domínguez (SUP) [ARG] - (99) Jaime Peralta (SUP) [COL] / (4) Federico Vera (DEF) [ARG] - (5) Felipe Loyola (MED) [CHI] - (9) Gabriel Ávalos (DEL) [PAR] - (14) Lautaro Millán (MED) [ARG] - (16) Santiago Hidalgo (MED) [ARG] - (20) Rodrigo Fernández Cedres (MED) [URU] - (26) Kevin Lomónaco (DEF) [ARG] - (27) Diego Tarzia (MED) [ARG] - (33) Rodrigo Rey (ARQ) [ARG] - (36) Sebastián Valdez (DEF) [ARG] - (77) Álvaro Angulo (DEF) [COL] - (3) Adrián Sporle (SUP) [ARG] - (10) Luciano Cabral (SUP) [CHI] - (35) Santiago Salle (SUP) [ARG],Miguel Ángel Russo [ARG] / Julio Vaccari [ARG],Nazareno Arasa [ARG]
